group,datasetName,datasetId,formula,adduct,chemMod,ion,mz,msm,fdr,rhoSpatial,rhoSpectral,rhoChaos,moleculeNames,moleculeIds,minIntensity,maxIntensity,totalIntensity,offSample,rawOffSampleProb,isomerIons,isobarIons
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H11N3O4,M-H,,C6H11N3O4-H-,188.0676402,0.0759656,0.2,0.07990905,0.951856196,0.99873347,"Asparaginyl-Glycine, Glycyl-Asparagine, Glycylglycylglycine","HMDB0028731, HMDB0028836, HMDB0029419",0,7095.241699,22564408,FALSE,0.003141717,,C11H10NO2-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H13ClN4,M-H,,C12H13ClN4-H-,247.0755585,0.075752,0.2,0.086018863,0.885381173,0.994649573,Pyrimethamine,HMDB0014350,0,9069.428711,1833110.625,TRUE,0.999180377,C12H12N4+Cl-,C11H16O4+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H12N4,M+Cl,,C12H12N4+Cl-,247.0755585,0.075752,0.2,0.086018863,0.885381173,0.994649573,"2-Amino-3,4-dimethylimidazo[4,5-f]quinoline",HMDB0029707,0,9069.428711,1833110.625,TRUE,0.999180377,C12H13ClN4-H-,C11H16O4+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H14N3O6P,M-H,,C8H14N3O6P-H-,278.054706,0.0755206,0.2,0.077967077,0.969782605,0.99880334,Cidofovir,HMDB0014513,0,7949.249023,17696500,FALSE,0.009249161,,C9H13N3O5+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C24H26N2O6,M+Cl,,C24H26N2O6+Cl-,473.1484486,0.0754274,0.2,0.090010251,0.842077578,0.995142379,Suxibuzone,HMDB0042019,0,14644.51367,2686938,TRUE,0.990429938,,"C22H26F3N3OS+Cl-, C20H27NO12-H-, C17H30O15-H-, C24H26ClFN4O+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H18N4O2,M+Cl,,C20H18N4O2+Cl-,381.1123379,0.0752623,0.2,0.088716437,0.851537753,0.996252107,"Lepidine B, Lepidine D, Lepidine F, Lepidine E","HMDB0032715, HMDB0032716, HMDB0033094, HMDB0033095",0,10156.1748,3356293.5,TRUE,0.999021769,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C14H26O10,M-H,,C14H26O10-H-,353.1452813,0.0750533,0.2,0.100025036,0.753444825,0.995885928,Isopropyl apiosylglucoside,HMDB0041513,0,5639.87207,1047994.625,TRUE,0.989931703,,C14H23N6O3S-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C27H45NO3,M+Cl,,C27H45NO3+Cl-,466.3093064,0.0745752,0.2,0.0914159,0.818185336,0.997058824,"Solanocardinol, N-Stearoyl phenylalanine","HMDB0038836, HMDB0062342",0,7158.912598,583978.0625,FALSE,0.014658502,,"C27H46O4S-H-, C28H41N3O3-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H16O2,M+Cl,,C15H16O2+Cl-,263.0843918,0.0744247,0.2,0.087303195,0.864727222,0.985843527,"Nabumetone, Bisphenol A, (S)-Curzeone, bis(Benzyloxy)methane, 4-(3-hydroxy-3-phenylpropyl)phenol","HMDB0014604, HMDB0032133, HMDB0033878, HMDB0061836, HMDB0135597",0,2730.202881,1441847,FALSE,0.237969071,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H24O5,M-H,,C17H24O5-H-,307.1550582,0.0743573,0.2,0.078709669,0.946408126,0.998199096,"15-Deacetylcalonectrin, ACRL Toxin II, Dihydrocumambrin A","HMDB0035724, HMDB0030496, HMDB0036489",0,6939.599609,3526273.25,TRUE,0.998513639,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H10N2O,M+Cl,,C10H10N2O+Cl-,209.048675,0.0740521,0.2,0.084060953,0.883776325,0.996783513,"1H-Indole-3-acetamide, Demethylated antipyrine","HMDB0029739, HMDB0006240",0,9344.498047,2761488.25,TRUE,0.993588805,,C8H18S3-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H16S3,M+Cl,,C9H16S3+Cl-,255.0107747,0.0738316,0.2,0.083485565,0.898493284,0.984273772,1-Propenyl 1-(1-propenylthio)propyl disulfide,HMDB0038967,0,1724.710693,325993.1875,TRUE,0.73584199,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H16O5,M-H,,C13H16O5-H-,251.0924579,0.0736915,0.2,0.076748347,0.961430361,0.99868932,"1-(2,4,6-Trimethoxyphenyl)-1,3-butanedione, Methyl 3,4,5-trimethoxycinnamate, 2-[2,4,6-trihydroxy-3-(3-methylbut-2-en-1-yl)phenyl]acetic acid, 2-[2,4-dihydroxy-3-(3-methylbut-2-en-1-yl)phenyl]-2-hydroxyacetic acid","HMDB0030668, HMDB0038551, HMDB0125460, HMDB0137142",0,7912.811035,4003717.75,TRUE,0.998921156,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H20O8,M-H,,C17H20O8-H-,351.1085019,0.0736107,0.2,0.07799388,0.945281323,0.998434076,"6-[(2,2-dimethyl-2H-chromen-5-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid, 3,4,5-trihydroxy-6-{4-[(1E)-3-oxopent-1-en-1-yl]phenoxy}oxane-2-carboxylic acid, 3,4,5-trihydroxy-6-[(3-methyl-2-oxo-4-phenylbut-3-en-1-yl)oxy]oxane-2-carboxylic acid, 3,4,5-trihydroxy-6-[3-oxo-2-(phenylmethylidene)butoxy]oxane-2-carboxylic acid, 3,4,5-trihydroxy-6-[3-(2-methyl-3-oxobut-1-en-1-yl)phenoxy]oxane-2-carboxylic acid, 3,4,5-trihydroxy-6-[4-(2-methyl-3-oxobut-1-en-1-yl)phenoxy]oxane-2-carboxylic acid","HMDB0126417, HMDB0132988, HMDB0133688, HMDB0133690, HMDB0133692, HMDB0133694",0,34365.33594,6086121.5,TRUE,0.940781415,,"C13H22N4O3S+Cl-, C20H17NO5-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C26H28O6,M-H,,C26H28O6-H-,435.1812729,0.0735505,0.2,0.079545833,0.935085502,0.988818565,"Artocarpin, 2'-O-Methylcajanone, Kanzonol K, 2-(2,4-dihydroxy-5-methoxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-7-hydroxy-4H-chromen-4-one, 5,7-dihydroxy-3-[3-hydroxy-4-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-8-(3-methylbut-2-en-1-yl)-4H-chromen-4-one","HMDB0030849, HMDB0033806, HMDB0041212, HMDB0129645, HMDB0134743",0,1042.815186,244568.1094,TRUE,0.990256548,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C14H14O8,M-H,,C14H14O8-H-,309.0615517,0.0724546,0.2,0.075790395,0.959074281,0.996780536,"Mono-trans-p-coumaroylmesotartaric acid, 6-(1-benzofuran-4-yloxy)-3,4,5-trihydroxyoxane-2-carboxylic acid","HMDB0029783, HMDB0129414",0,6081.070801,12582179,FALSE,0.002604307,,"C10H16N2O7+Cl-, C18H13ClN2O-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C5H6O5,M-H,,C5H6O5-H-,145.0142076,0.0720778,0.2,0.07327711,0.9837556,0.999876266,"3-Oxoglutaric acid, Oxoglutaric acid, 3-methylmalate(2-)","HMDB0013701, HMDB0000208, HMDB0062739",0,47258.78125,25616584,FALSE,0.080584392,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H18N2O4S,M-H,,C16H18N2O4S-H-,333.0914121,0.071988,0.2,0.080120941,0.90448122,0.993377811,Penicillin G,HMDB0015186,0,5096.207031,805340.25,TRUE,0.997926831,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C25H38O6,M-H,,C25H38O6-H-,433.2595232,0.0719154,0.2,0.078377209,0.91806301,0.999446541,"(12S,15S)-15-O-Demethyl-10,29-dideoxy-11,12-dihydro-striatin C, Erinacine C","HMDB0033030, HMDB0040389",0,29501.30664,5105283.5,TRUE,0.994406104,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C18H24N4O,M+Cl,,C18H24N4O+Cl-,347.1643735,0.0716204,0.2,0.083145059,0.86979931,0.990333202,Granisetron,HMDB0015026,0,5353.805176,1913276,TRUE,0.999771535,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H8N2O2,M-H,,C6H8N2O2-H-,139.0512618,0.0709984,0.2,0.072377868,0.981324295,0.999609157,"1,3-Dimethyluracil, Imidazolepropionic acid, Methylimidazoleacetic acid, Pi-Methylimidazoleacetic acid","HMDB0002144, HMDB0002271, HMDB0002820, HMDB0004988",0,25357.93359,33888580,FALSE,0.071012378,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H24O7,M+Cl,,C16H24O7+Cl-,363.1215652,0.0707475,0.2,0.115212273,0.61778724,0.993970037,"Perilloside B, Cymorcin monoglucoside, 3-Hydroxy-4-isopropylbenzyl alcohol 3-glucoside","HMDB0040465, HMDB0029777, HMDB0039385",0,1417.688232,457892.0313,TRUE,0.994380772,,"C19H21NO4+Cl-, C19H23ClN2O+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H24N2O4,M+Cl,,C12H24N2O4+Cl-,295.1429693,0.0705588,0.2,0.081018604,0.877048829,0.992985031,Carisoprodol,HMDB0014539,0,5940.992188,2135497,TRUE,0.998789966,,"C15H22NO5-H-, C19H20O3-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H19N3O3,M+Cl,,C9H19N3O3+Cl-,252.1120035,0.0696004,0.2,0.078881862,0.888010168,0.993611312,"Alanyl-Lysine, Lysyl-Alanine, Gamma-glutamyl-L-putrescine, beta-Alanyl-L-lysine","HMDB0028692, HMDB0028944, HMDB0012230, HMDB0060442",0,1632.741089,5570729,FALSE,0.006432499,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H23N3O4S,M-H,,C15H23N3O4S-H-,340.1336113,0.069426,0.2,0.073622879,0.943381497,0.999589924,"Sulpiride, Cyclacillin","HMDB0014535, HMDB0015135",0,26111.32617,3720720.75,TRUE,0.992072046,,C14H25NO6+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H24O2,M-H,,C16H24O2-H-,247.1703143,0.0692277,0.2,0.073194578,0.951481328,0.994033149,"Furanofukinin, Octyl phenylacetate, 2-Phenylethyl octanoate, Dimethylbenzyl carbinyl hexanoate, [2-(Dimethoxymethyl)-1-heptenyl]benzene","HMDB0036640, HMDB0037713, HMDB0037719, HMDB0032228, HMDB0036221",0,2435.358154,1490104,TRUE,0.995097339,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H26O12,M-H,,C19H26O12-H-,445.1351106,0.0692053,0.2,0.073738854,0.938833396,0.999665311,Lucuminic acid,HMDB0035007,0,42871.23438,5697618,TRUE,0.987462997,,C22H28ClFO4+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H10O5,M-H,,C7H10O5-H-,173.0455077,0.0691834,0.2,0.070806143,0.977987151,0.999074379,"Shikimic acid, 2-Isopropyl-3-oxosuccinate, Dimethyl 2-oxoglutarate, 2,6-dimethyl-trans-2-heptenoyl-CoA, 3,4,5-trihydroxycyclohex-1-ene-1-carboxylic acid","HMDB0003070, HMDB0012149, HMDB0061388, HMDB0062194, HMDB0130150",0,40491.36328,10702883,TRUE,0.98437494,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H17NS2,M-H,,C9H17NS2-H-,202.0729253,0.0688498,0.2,0.072650135,0.948129772,0.999535909,1-Isothiocyanato-7-(methylthio)heptane,HMDB0038440,0,61786.45313,14093220,TRUE,0.977217495,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H19NO6,M-H,,C11H19NO6-H-,260.1139216,0.0684981,0.2,0.07108791,0.964533584,0.999000049,"Methylmalonylcarnitine, Lotaustralin, Epidermin, Succinylcarnitine, O-methylmalonyl-L-carnitine","HMDB0013133, HMDB0033865, HMDB0034777, HMDB0061717, HMDB0062785",0,26365.64453,4688098,TRUE,0.990159333,,C12H23NOS2-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H20O6,M-H,,C15H20O6-H-,295.1186727,0.0684069,0.2,0.072957256,0.941972993,0.995389637,"Deoxynivalenol, Marasmal, Cyclocalopin A, Cyclocalopin C1, Cyclocalopin E, Chavicol O-beta-glucopyranoside","HMDB0036156, HMDB0036867, HMDB0039810, HMDB0039812, HMDB0039814, HMDB0041617",0,1087.64502,371519.7188,FALSE,0.006516092,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H23NO6,M+Cl,,C16H23NO6+Cl-,360.1218995,0.0681802,0.2,0.080034856,0.859681275,0.990926791,Monocrotaline,HMDB0034363,0,2185.725098,471434.25,TRUE,0.998849154,,C19H20N2O3+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H25NO3,M+Cl,,C16H25NO3+Cl-,314.1528057,0.0681255,0.2,0.106792708,0.640044438,0.996685683,N-[(4-Hydroxy-3-methoxyphenyl)methyl]octanamide,HMDB0036326,0,10286.36133,734269.9375,TRUE,0.995806932,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H10O6,M-H,,C6H10O6-H-,177.0404223,0.0677707,0.2,0.069219058,0.980035599,0.999020565,"Gluconolactone, 2-Keto-3-deoxy-D-gluconic acid, 3-Keto-b-D-galactose, Galactonolactone, L-Gulonolactone, D-Arabino-hexos-2-ulose","HMDB0000150, HMDB0001353, HMDB0001385, HMDB0002541, HMDB0003466, HMDB0029932",0,13391.28125,16168425,FALSE,0.008714481,,C7H14OS2-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H10N2O5,M-H,,C6H10N2O5-H-,189.0516557,0.0675776,0.2,0.068930706,0.982693012,0.997635624,"L-beta-aspartyl-L-glycine, Carglumic acid, Aspartyl-Glycine, Glycyl-Aspartate, N-carbamoylglutamic Acid","HMDB0011165, HMDB0015673, HMDB0028753, HMDB0028837, HMDB0062795",0,3771.76123,17326334,FALSE,0.001653241,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H7N,M-H,,C9H7N-H-,128.0505335,0.0672383,0.2,0.069588414,0.973128497,0.992909357,"3-Methylene-indolenine, Quinoline, Isoquinoline","HMDB0011664, HMDB0033731, HMDB0034244",0,3303.0271,786584.4375,TRUE,0.983094871,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H19N3O6,M+Cl,,C11H19N3O6+Cl-,324.0967474,0.0671162,0.2,0.114504212,0.587298054,0.998039216,Ophthalmic acid,HMDB0005765,0,852.7070923,119075.6094,TRUE,0.546166241,,"C19H16O5-H-, C20H18O2+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H12N2O5,M+Cl,,C7H12N2O5+Cl-,239.0439836,0.067108,0.2,0.147048632,0.459486696,0.993207901,"gamma-Glutamylglycine, L-beta-aspartyl-L-alanine, Alanyl-Aspartic acid, Aspartyl-Alanine, Glutamylglycine","HMDB0011667, HMDB0011162, HMDB0028683, HMDB0028746, HMDB0028819",0,1846.817871,5950915.5,FALSE,0.000813166,,"C7H14N2O3S+Cl-, C8H15NO3S+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C29H46O3,M+Cl,,C29H46O3+Cl-,477.3140574,0.0669644,0.2,0.081901208,0.819289475,0.997966678,"(3beta,22E,24R)-5,8-Epidioxy-23-methylergosta-6,22-dien-3-ol, 4a-Carboxy-4b-methyl-5a-cholesta-8,24-dien-3b-ol, 4a-Methylzymosterol-4-carboxylic acid, Camellenodiol, 4-Methylzymosterol intermediate 1, 4Î±-carboxy-4Î²-methyl-5Î±-cholesta-8,24-dien-3Î²-ol","HMDB0032668, HMDB0001181, HMDB0006927, HMDB0035735, HMDB0060146, HMDB0062383",0,26383.02344,4700908,TRUE,0.992350876,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C4H8NO3,M+Cl,,C4H8NO3+Cl-,153.0197802,0.066788,0.2,0.073916488,0.903621425,0.999931642,Aminoethoxyacetic acid,HMDB0060587,0,664228.125,128450744,TRUE,0.984668434,,C7H6O4-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H19NO6,M+Cl,,C16H19NO6+Cl-,356.0905994,0.0666252,0.2,0.082344066,0.813147057,0.995032249,Niazirinin,HMDB0032808,0,12234.85938,3404528.5,TRUE,0.996569633,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H25O6,M-H,,C13H25O6-H-,276.1577978,0.0666239,0.2,0.069915086,0.959853575,0.992781955,3-Oxodecanoic acid glycerides,HMDB0039846,0,3481.419922,421050.625,TRUE,0.999431431,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H20OS3,M-H,,C9H20OS3-H-,239.0603118,0.0665937,0.2,0.071150439,0.94469615,0.990748508,Propyl 1-(propylsulfinyl)propyl disulfide,HMDB0033071,0,2059.016846,6934821.5,FALSE,0.003825145,,C11H12N2O2+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H16NO9P,M+Cl,,C8H16NO9P+Cl-,336.0256296,0.0664829,0.2,0.07643825,0.88868002,0.97870939,"N-Acetyl-D-Glucosamine 6-Phosphate, N-Acetyl-D-mannosamine 6-phosphate, N-Acetyl-glucosamine 1-phosphate, N-Acetylglucosamine 6-phosphate, N-Acetyl-D-galactosamine 1-phosphate, N-acetyl-alpha-D-galactosamine 1-phosphate","HMDB0001062, HMDB0001121, HMDB0001367, HMDB0002817, HMDB0006480, HMDB0059626",0,1925.853394,2047562.75,FALSE,0.004182951,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C23H45O7P,M-H,,C23H45O7P-H-,463.2829746,0.0663784,0.2,0.072006615,0.926859236,0.994581566,1-(11Z-eicosenoyl)-glycero-3-phosphate,HMDB0062305,0,7503.416992,2998009.25,FALSE,0.036703471,,C24H44O6+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H15NO7,M+Cl,,C8H15NO7+Cl-,272.0542139,0.0656626,0.2,0.074489185,0.891301913,0.989007889,"N-(1-Deoxy-1-fructosyl)glycine, Fructoseglycine","HMDB0037848, HMDB0060278",0,1703.697876,4079544.5,FALSE,0.00507493,,"C9H19NO2S2+Cl-, C9H11N5O3+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H10N2O,M+Cl,,C7H10N2O+Cl-,173.048675,0.065587,0.2,0.073334654,0.89449873,0.999835727,"3-Ethyl-2-methoxypyrazine, 2-Ethoxy-3-methylpyrazine, 2-Ethoxy-5-methylpyrazine, 2-Ethoxy-6-methylpyrazine, 2-Methoxy-3,5-dimethylpyrimidine","HMDB0040054, HMDB0031850, HMDB0040142, HMDB0040144, HMDB0040911",0,239221.8281,42203232,TRUE,0.959648252,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H16O4S,M-H,,C16H16O4S-H-,303.069614,0.0655765,0.2,0.092522936,0.709242695,0.999318337,"[4-(2-phenylcyclobutyl)phenyl]oxidanesulfonic acid, [(1,3-diphenylbut-3-en-2-yl)oxy]sulfonic acid, [(1,3-diphenylbut-3-en-1-yl)oxy]sulfonic acid, [4-(4-phenylbut-1-en-2-yl)phenyl]oxidanesulfonic acid, [3-(4-phenylbut-1-en-2-yl)phenyl]oxidanesulfonic acid","HMDB0134573, HMDB0135564, HMDB0135568, HMDB0135570, HMDB0135572",0,39949.625,9280108,TRUE,0.864790618,,"C10H13N5O4+Cl-, C9H17NO8+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H17N3O6,M-H,,C10H17N3O6-H-,274.1044196,0.0655483,0.2,0.068032194,0.966763815,0.996613715,"Glutaminylglutamic acid, N-gamma-Glutamylglutamine, Norophthalmic acid, N2-gamma-Glutamylglutamine, Glutamylglutamine","HMDB0028796, HMDB0029147, HMDB0005766, HMDB0011738, HMDB0028817",0,2937.068604,13598688,FALSE,0.000550772,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H11NO2,M+Cl,,C9H11NO2+Cl-,200.0483406,0.0647504,0.2,0.072595644,0.905355102,0.985173793,"L-Phenylalanine, 3-Pyridinebutanoic acid, Benzocaine, Norsalsolinol, Gentiatibetine, Ethyl 2-aminobenzoate, Methyl N-methylanthranilate, Benzyl glycinate, 4-Hydroxy-1-(3-pyridinyl)-1-butanone, 5-(3-Pyridyl)-2-hydroxytetrahydrofuran","HMDB0000159, HMDB0001007, HMDB0004992, HMDB0006044, HMDB0033485, HMDB0033589, HMDB0034169, HMDB0059934, HMDB0062402, HMDB0062407",0,1304.053589,3287458.5,FALSE,0.033390746,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C4H4O3,M+Cl,,C4H4O3+Cl-,134.985406,0.0646348,0.2,0.072164058,0.897913003,0.997495591,Succinic anhydride,HMDB0032523,0,10845.75684,5119729,FALSE,0.014914159,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H24O4,M-H,,C15H24O4-H-,267.1601436,0.0643963,0.2,0.067815595,0.954210587,0.99514691,"4,11,13,15-Tetrahydroridentin B, 1-(3-Furanyl)-6,7-dihydroxy-4,8-dimethyl-1-nonanone, 3,11,12-Trihydroxy-1(10)-spirovetiven-2-one, Acoric acid, Bisacurone epoxide, Deoxydihydro-artemisinin, Prostaglandin lactone-diol","HMDB0036150, HMDB0038153, HMDB0038154, HMDB0038165, HMDB0038503, HMDB0060570, HMDB0240213",0,2326.25293,1859540.375,TRUE,0.999199092,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H9NO,M-H,,C10H9NO-H-,158.0610982,0.0641166,0.2,0.066570622,0.969886713,0.993039918,"Indoleacetaldehyde, N-Hydroxy-1-aminonaphthalene","HMDB0001190, HMDB0062503",0,4859.550293,634660.3125,TRUE,0.889425635,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H24O,M-H,,C16H24O-H-,231.1753997,0.0639258,0.2,0.067368699,0.95153872,0.997220917,"1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-1,6-heptadien-3-one",HMDB0029704,0,4789.439453,2366837.5,TRUE,0.99206686,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H16O11S,M+Cl,,C12H16O11S+Cl-,403.0106941,0.0638284,0.2,0.067788271,0.944210762,0.997218814,"{[3,4,5-trihydroxy-6-(2,4,6-trihydroxyphenyl)oxan-2-yl]methoxy}sulfonic acid, [4,5-dihydroxy-2-(hydroxymethyl)-6-(2,4,6-trihydroxyphenyl)oxan-3-yl]oxidanesulfonic acid, [3,5-dihydroxy-2-(hydroxymethyl)-6-(2,4,6-trihydroxyphenyl)oxan-4-yl]oxidanesulfonic acid, [4,5-dihydroxy-6-(hydroxymethyl)-2-(2,4,6-trihydroxyphenyl)oxan-3-yl]oxidanesulfonic acid","HMDB0132678, HMDB0132679, HMDB0132680, HMDB0132681",0,1655.016113,379765.8438,TRUE,0.982452869,,C14H16N2O6S3-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H17NOS2,M+Cl,,C8H17NOS2+Cl-,242.0445177,0.0636076,0.2,0.073099484,0.870259257,0.999875455,Dihydrolipoamide,HMDB0000985,0,226594.7344,122815728,FALSE,0.005643519,,"C6H14NO7P-H-, C8H15NO3S+Cl-, C7H14N2O3S+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C5H9NO5,M-H,,C5H9NO5-H-,162.0407567,0.0635027,0.2,0.064638655,0.982831659,0.999587571,L-N-Carboxymethylserine,HMDB0030393,0,19401.25781,30133776,FALSE,0.015421294,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H14O6,M+Cl,,C6H14O6+Cl-,217.0484002,0.0634267,0.2,0.071716411,0.897250226,0.985689057,"Galactitol, Sorbitol, Mannitol, L-Iditol","HMDB0000107, HMDB0000247, HMDB0000765, HMDB0011632",0,1613.995361,2760079,FALSE,0.012986726,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H23N3O4S,M+Cl,,C15H23N3O4S+Cl-,376.110289,0.0634012,0.2,0.074370551,0.854082719,0.998151386,"Sulpiride, Cyclacillin","HMDB0014535, HMDB0015135",0,18730.5957,2185959.25,TRUE,0.988388479,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H12N2O6,M-H,,C7H12N2O6-H-,219.0622204,0.0633319,0.2,0.06518947,0.977761467,0.993601083,"Aspartyl-Serine, Serylaspartic acid, L-beta-aspartyl-L-serine","HMDB0028762, HMDB0029035, HMDB0011168",0,1799.465576,6523269,FALSE,0.002892562,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H20O5,M+Cl,,C16H20O5+Cl-,327.1004358,0.0630455,0.2,0.072633494,0.870905127,0.996658596,"11,12-Dimethoxydihydrokawain, Coriandrone A, Coriandrone B, Mono-(2-ethyl-5-oxohexyl) phthalate","HMDB0030767, HMDB0037774, HMDB0037775, HMDB0094645",0,46499.91016,5073681,TRUE,0.98970288,,
